,participant,value,quantifier,count,bin,bin_label,object,img_name,segmentation,thingsplus_id,size_norm
8664,86,100.0,base,72,"(70, 73]",23,coins,fsc_6235.jpg,0.0,coin,146.32291669999998
8665,86,47.855,some,70,"(67, 70]",22,pills,fsc_6295.jpg,0.0,pill,130.8658537
8666,86,22.386,some,85,"(82, 85]",27,shoes,fsc_6356.jpg,0.2469492510330578,shoe,224.4347826
8667,86,100.0,some,81,"(79, 82]",26,beads,fsc_6417.jpg,0.1430220170454545,bead,136.4787234
8668,86,100.0,base,96,"(94, 97]",31,beads,fsc_6440.jpg,0.3089569344008264,bead,136.4787234
8669,86,100.0,base,71,"(70, 73]",23,birds,fsc_651.jpg,0.2117122933884297,bird,220.6153846
8670,86,100.0,many,100,"(97, 100]",32,markers,fsc_6656.jpg,0.277472882231405,marker,189.9146341
8671,86,10.322,few,82,"(79, 82]",26,coins,fsc_6718.jpg,0.0,coin,146.32291669999998
8672,86,100.0,base,93,"(91, 94]",30,sticky notes,fsc_6857.jpg,0.509426652892562,,
8673,86,88.338,a lot of,62,"(61, 64]",20,shirts,fsc_6939.jpg,0.0,shirt,260.3977273
8674,86,3.619,few,85,"(82, 85]",27,caps,fsc_6952.jpg,0.0,hat,233.1976744
8675,86,5.362,few,70,"(67, 70]",22,apples,fsc_6965.jpg,0.2792484504132231,apple,199.8478261
8676,86,38.74,some,78,"(76, 79]",25,boats,fsc_6997.jpg,0.4703480113636363,boat,374.5444444
8677,86,19.973,some,82,"(79, 82]",26,cement bags,fsc_7014.jpg,0.3008700284090909,sandbag,262.0595238
8678,86,100.0,a lot of,99,"(97, 100]",32,tiles,fsc_7059.jpg,0.9902585872933884,tile,224.46052630000003
8679,86,100.0,base,44,"(43, 46]",14,bottles,fsc_7071.jpg,0.9803073347107438,bottle,223.0465116
8680,86,8.713,a few,100,"(97, 100]",32,apples,fsc_714.jpg,0.8854274276859504,apple,199.8478261
8681,86,100.0,base,40,"(37, 40]",12,cups,fsc_7179.jpg,0.317931624483471,cup,205.5555556
8682,86,10.992,some,88,"(85, 88]",28,cups,fsc_7203.jpg,0.3533945635330578,cup,205.5555556
8683,86,48.794,some,51,"(49, 52]",16,sheep,fsc_7328.jpg,0.0099916064049586,sheep,294.6666667
8684,86,11.796,few,16,"(13, 16]",4,cassettes,fsc_733.jpg,0.5526536673553719,cassette,200.5111111
8685,86,56.568,a lot of,68,"(67, 70]",22,boxes,fsc_7377.jpg,0.8327979726239669,box,254.0625
8686,86,13.137,few,48,"(46, 49]",15,bottles,fsc_7438.jpg,0.732591361053719,bottle,223.0465116
8687,86,18.097,some,12,"(10, 13]",3,pencils,fsc_7465.jpg,0.4347962939049586,pencil,195.6590909
8688,86,50.0,some,65,"(64, 67]",21,horses,fsc_7531.jpg,0.271952479338843,horse,341.82608700000003
8689,86,35.255,a lot of,21,"(19, 22]",6,comic books,fsc_7583.jpg,0.2201301007231405,comic_book,226.9021739
8690,86,9.651,a few,44,"(43, 46]",14,books,fsc_856.jpg,0.9673295454545454,book,229.1704545
8691,86,95.308,a lot of,84,"(82, 85]",27,books,fsc_864.jpg,0.9126178331611572,book,229.1704545
8692,86,4.826,a lot of,20,"(19, 22]",6,watches,fsc_995.jpg,0.4380326704545454,watch,183.7934783
8693,86,64.343,some,4,"(1, 4]",0,towels,tqa_2348346.jpg,0.0761557334710743,towel,266.8369565
8694,86,4.558,a lot of,5,"(4, 7]",1,candles,tqa_2357818.jpg,0.0292484504132231,candle,208.7613636
8695,86,100.0,base,5,"(4, 7]",1,strawberries,tqa_2380059.jpg,0.0944925103305785,strawberry,164.81707319999998
8696,86,0.0,a lot of,2,"(1, 4]",0,windows,tqa_2391218.jpg,0.0081030475206611,window,283.3977273
8697,86,100.0,some,3,"(1, 4]",0,pens,tqa_2403462.jpg,0.0,pen,191.1309524
8698,86,0.0,many,2,"(1, 4]",0,cupcakes,tqa_2405012.jpg,0.0486344266528925,cupcake,194.5581395
8699,86,100.0,base,5,"(4, 7]",1,cars,tqa_2407144.jpg,0.1244350464876033,car,361.4886364
8700,87,23.19,few,44,"(43, 46]",14,bottle caps,fsc_1945.jpg,0.0029296875,cap,149.4375
8701,87,73.995,a few,32,"(31, 34]",10,bottle caps,fsc_1976.jpg,0.0201769111570247,cap,149.4375
8702,87,71.984,some,95,"(94, 97]",31,bottle caps,fsc_1987.jpg,0.0,cap,149.4375
8703,87,100.0,base,50,"(49, 52]",16,cows,fsc_2065.jpg,0.334153861053719,cow,330.67857139999995
8704,87,76.273,few,68,"(67, 70]",22,apples,fsc_2156.jpg,0.4639721074380165,apple,199.8478261
8705,87,100.0,base,97,"(94, 97]",31,apples,fsc_2213.jpg,0.0574638429752066,apple,199.8478261
8706,87,100.0,a lot of,58,"(55, 58]",18,camels,fsc_2316.jpg,0.2349318827479339,camel,348.0729167
8707,87,26.273,a lot of,16,"(13, 16]",4,bricks,fsc_2361.jpg,0.8750564953512396,brick,228.5444444
8708,87,33.914,few,65,"(64, 67]",21,grapes,fsc_237.jpg,0.2152957128099173,grape,153.1511628
8709,87,100.0,a lot of,52,"(49, 52]",16,windows,fsc_2468.jpg,0.321119576446281,window,283.3977273
8710,87,100.0,many,45,"(43, 46]",14,windows,fsc_2473.jpg,0.096590909090909,window,283.3977273
8711,87,71.984,a few,44,"(43, 46]",14,spoons,fsc_2525.jpg,0.7879648760330579,spoon,189.7738095
8712,87,75.067,few,33,"(31, 34]",10,watermelon,fsc_260.jpg,0.0,watermelon,244.4895833
8713,87,100.0,a lot of,28,"(25, 28]",8,deer,fsc_2612.jpg,0.4120528796487603,deer,309.8888889
8714,87,100.0,a lot of,47,"(46, 49]",15,deer,fsc_2619.jpg,0.0978338068181818,deer,309.8888889
8715,87,21.448,a few,54,"(52, 55]",17,oranges,fsc_2695.jpg,0.96217232696281,orange,202.6477273
8716,87,100.0,some,90,"(88, 91]",29,oranges,fsc_2708.jpg,0.1128615702479338,orange,202.6477273
8717,87,100.0,a lot of,36,"(34, 37]",11,oranges,fsc_2722.jpg,0.7363846203512396,orange,202.6477273
8718,87,100.0,a lot of,30,"(28, 31]",9,penguins,fsc_274.jpg,0.0,penguin,263.5357143
8719,87,100.0,a lot of,63,"(61, 64]",20,oranges,fsc_2757.jpg,0.9187838972107438,orange,202.6477273
8720,87,67.158,few,84,"(82, 85]",27,cans,fsc_2806.jpg,0.971082450929752,can,211.96875
8721,87,69.169,few,58,"(55, 58]",18,chairs,fsc_2828.jpg,0.506666451446281,chair,290.0
8722,87,30.295,a few,45,"(43, 46]",14,stamps,fsc_2928.jpg,0.6299958032024794,stamp1,152.4130435
8723,87,70.241,a few,20,"(19, 22]",6,strawberries,fsc_302.jpg,0.3983648631198347,strawberry,164.81707319999998
8724,87,30.429,few,10,"(7, 10]",2,zebras,fsc_3079.jpg,0.1236521823347107,zebra,325.2777778
8725,87,100.0,base,54,"(52, 55]",17,coffee beans,fsc_3144.jpg,0.0,coffee_bean,130.8125
8726,87,78.418,a few,52,"(49, 52]",16,beans,fsc_3225.jpg,0.363111763946281,bean,131.5425532
8727,87,100.0,base,81,"(79, 82]",26,beans,fsc_3235.jpg,0.4527456740702479,bean,131.5425532
8728,87,100.0,some,35,"(34, 37]",11,onion rings,fsc_3348.jpg,0.5636218362603306,calamari,177.0795455
8729,87,77.882,some,96,"(94, 97]",31,nuts,fsc_3406.jpg,0.3607793130165289,nut,146.8372093
8730,87,100.0,a lot of,64,"(61, 64]",20,crayons,fsc_3808.jpg,0.0,crayon,176.0581395
8731,87,74.263,many,13,"(10, 13]",3,steps,fsc_3841.jpg,0.5224851497933884,,
8732,87,76.944,some,7,"(4, 7]",1,shallots,fsc_3873.jpg,0.1017561983471074,onion,201.8
8733,87,100.0,many,42,"(40, 43]",13,beads,fsc_3900.jpg,0.0,bead,136.4787234
8734,87,100.0,a lot of,72,"(70, 73]",23,potatoes,fsc_3905.jpg,0.064323992768595,potato,200.5
8735,87,100.0,a lot of,44,"(43, 46]",14,oysters,fsc_4104.jpg,0.0,oyster,177.4555556
8736,87,89.812,many,10,"(7, 10]",2,sausages,fsc_4167.jpg,0.0,sausage,206.4090909
8737,87,27.212,many,44,"(43, 46]",14,peas,fsc_4301.jpg,0.1171471461776859,pea,131.06976740000002
8738,87,67.292,some,30,"(28, 31]",9,hot-air balloons,fsc_4418.jpg,0.0830158832644628,hot-air_balloon,204.0735294
8739,87,100.0,many,75,"(73, 76]",24,tomatoes,fsc_48.jpg,0.2334226497933884,tomato,194.5638298
8740,87,100.0,base,61,"(58, 61]",19,grapes,fsc_4847.jpg,0.1762493543388429,grape,153.1511628
8741,87,100.0,a lot of,35,"(34, 37]",11,watermelon,fsc_4859.jpg,0.5612732438016529,watermelon,244.4895833
8742,87,100.0,a lot of,10,"(7, 10]",2,penguins,fsc_4864.jpg,0.0,penguin,263.5357143
8743,87,100.0,some,71,"(70, 73]",23,logs,fsc_4946.jpg,0.9766512784090908,log,296.86904760000004
8744,87,100.0,many,11,"(10, 13]",3,birds,fsc_5013.jpg,0.2671342329545454,bird,220.6153846
8745,87,92.627,few,9,"(7, 10]",2,coffee beans,fsc_5121.jpg,0.000887784090909,coffee_bean,130.8125
8746,87,76.81,many,15,"(13, 16]",4,gemstones,fsc_5135.jpg,0.0,gem,144.1555556
8747,87,73.592,few,27,"(25, 28]",8,pearls,fsc_5187.jpg,0.0,pearl,133.744186
8748,87,75.603,a few,80,"(79, 82]",26,candles,fsc_5316.jpg,0.1828431689049586,candle,208.7613636
8749,87,100.0,a lot of,39,"(37, 40]",12,biscuits,fsc_5435.jpg,0.9679590650826446,biscuit,190.0729167
8750,87,26.542,few,38,"(37, 40]",12,nuts,fsc_5494.jpg,0.3932641399793388,nut,146.8372093
8751,87,100.0,a lot of,84,"(82, 85]",27,peas,fsc_5508.jpg,0.9850610149793388,pea,131.06976740000002
8752,87,100.0,many,89,"(88, 91]",29,peas,fsc_5513.jpg,0.3203770661157025,pea,131.06976740000002
8753,87,76.005,many,13,"(10, 13]",3,gemstones,fsc_5521.jpg,0.0121545712809917,gem,144.1555556
8754,87,100.0,some,34,"(31, 34]",10,pearls,fsc_5540.jpg,0.0,pearl,133.744186
8755,87,100.0,base,79,"(76, 79]",25,beans,fsc_5546.jpg,0.3346784607438016,bean,131.5425532
8756,87,71.984,few,67,"(64, 67]",21,marbles,fsc_5576.jpg,0.869778215392562,marble,142.1555556
8757,87,71.448,few,41,"(40, 43]",13,macarons,fsc_5614.jpg,0.8741687112603306,,
8758,87,22.118,a few,69,"(67, 70]",22,potatoes,fsc_5699.jpg,0.0690292484504132,potato,200.5
8759,87,100.0,base,71,"(70, 73]",23,nuts,fsc_5796.jpg,0.1520612732438016,nut,146.8372093
8760,87,74.933,few,99,"(97, 100]",32,grapes,fsc_5899.jpg,0.5297972623966942,grape,153.1511628
8761,87,76.81,a few,55,"(52, 55]",17,chairs,fsc_5948.jpg,0.7048440728305785,chair,290.0
8762,87,100.0,some,72,"(70, 73]",23,coins,fsc_6225.jpg,0.0,coin,146.32291669999998
8763,87,100.0,some,84,"(82, 85]",27,beads,fsc_6475.jpg,0.3430720557851239,bead,136.4787234
8764,87,74.933,some,64,"(61, 64]",20,pens,fsc_6627.jpg,0.0,pen,191.1309524
8765,87,100.0,many,19,"(16, 19]",5,markers,fsc_6651.jpg,0.0181995738636363,marker,189.9146341
8766,87,70.777,some,62,"(61, 64]",20,caps,fsc_6793.jpg,0.0,hat,233.1976744
8767,87,100.0,a lot of,70,"(67, 70]",22,oranges,fsc_6883.jpg,0.971042097107438,orange,202.6477273
8768,87,100.0,many,31,"(28, 31]",9,cement bags,fsc_6895.jpg,0.8122982308884298,sandbag,262.0595238
8769,87,100.0,a lot of,75,"(73, 76]",24,sticky notes,fsc_6964.jpg,0.3450171100206611,,
8770,87,100.0,a lot of,60,"(58, 61]",19,sticky notes,fsc_7039.jpg,0.2462955191115702,,
8771,87,100.0,base,53,"(52, 55]",17,sticky notes,fsc_7067.jpg,0.4206966683884297,,
8772,87,73.727,a few,39,"(37, 40]",12,boxes,fsc_7070.jpg,0.8471316503099173,box,254.0625
8773,87,100.0,many,29,"(28, 31]",9,sticky notes,fsc_7123.jpg,0.1379132231404958,,
8774,87,73.995,a few,42,"(40, 43]",13,oranges,fsc_7177.jpg,0.7639382102272727,orange,202.6477273
8775,87,67.158,a few,40,"(37, 40]",12,pencils,fsc_7256.jpg,0.0,pencil,195.6590909
8776,87,71.314,a few,36,"(34, 37]",11,windows,fsc_7268.jpg,0.1103838455578512,window,283.3977273
8777,87,19.973,few,80,"(79, 82]",26,books,fsc_7338.jpg,0.7446410123966942,book,229.1704545
8778,87,71.716,a few,21,"(19, 22]",6,cups,fsc_7427.jpg,0.5277553589876033,cup,205.5555556
8779,87,72.52,few,85,"(82, 85]",27,eggs,fsc_7452.jpg,0.9760943956611572,egg,180.6829268
8780,87,100.0,many,56,"(55, 58]",18,people,fsc_7479.jpg,0.8075041967975206,man,313.97560980000003
8781,87,100.0,many,28,"(25, 28]",8,fish,fsc_7575.jpg,0.2763671875,fish,209.3488372
8782,87,100.0,a lot of,100,"(97, 100]",32,lego pieces,fsc_7590.jpg,0.8535236957644629,lego,150.5384615
8783,87,69.571,a few,67,"(64, 67]",21,watches,fsc_7637.jpg,0.3901004003099173,watch,183.7934783
8784,87,75.469,a few,70,"(67, 70]",22,boats,fsc_7663.jpg,0.1626743285123967,boat,374.5444444
8785,87,100.0,a lot of,23,"(22, 25]",7,eggs,fsc_7668.jpg,0.197265625,egg,180.6829268
8786,87,100.0,some,55,"(52, 55]",17,books,fsc_767.jpg,0.9664417613636364,book,229.1704545
8787,87,79.893,a few,51,"(49, 52]",16,bottle caps,fsc_812.jpg,0.0131149922520661,cap,149.4375
8788,87,100.0,some,19,"(16, 19]",5,plates,fsc_890.jpg,0.5532347623966942,plate,229.25
8789,87,87.802,some,52,"(49, 52]",16,plates,fsc_897.jpg,0.8281169292355371,plate,229.25
8790,87,72.788,few,85,"(82, 85]",27,birds,fsc_976.jpg,0.67942923553719,bird,220.6153846
8791,87,100.0,few,5,"(4, 7]",1,tomatoes,tqa_2354375.jpg,0.1750790934917355,tomato,194.5638298
8792,87,71.85,few,7,"(4, 7]",1,skis,tqa_2369581.jpg,0.536431430785124,ski,280.0568182
8793,87,100.0,some,7,"(4, 7]",1,cups,tqa_2372410.jpg,0.3795276988636363,cup,205.5555556
8794,87,30.429,many,5,"(4, 7]",1,strawberries,tqa_2380059.jpg,0.0944925103305785,strawberry,164.81707319999998
8795,87,100.0,some,13,"(10, 13]",3,people,tqa_2394789.jpg,0.0090069731404958,man,313.97560980000003
8796,87,0.0,a lot of,4,"(1, 4]",0,skis,tqa_2405301.jpg,0.0,ski,280.0568182
8797,87,100.0,some,6,"(4, 7]",1,cows,tqa_2406358.jpg,0.1146936337809917,cow,330.67857139999995
8798,87,100.0,few,3,"(1, 4]",0,bananas,tqa_2408851.jpg,0.1711405604338843,banana,221.5930233
8799,87,0.0,a lot of,2,"(1, 4]",0,spoons,tqa_2414607.jpg,0.0189259426652892,spoon,189.7738095
8800,88,100.0,many,54,"(52, 55]",17,elephants,fsc_1875.jpg,0.1218362603305785,elephant,375.9
8801,88,21.582,few,94,"(91, 94]",30,bottle caps,fsc_1902.jpg,0.7545761234504132,cap,149.4375
8802,88,16.622,a few,86,"(85, 88]",28,bottle caps,fsc_1929.jpg,0.0,cap,149.4375
8803,88,0.67,few,40,"(37, 40]",12,bottle caps,fsc_1979.jpg,0.9389688791322314,cap,149.4375
8804,88,17.828,a few,95,"(94, 97]",31,bottle caps,fsc_1987.jpg,0.0,cap,149.4375
8805,88,100.0,base,31,"(28, 31]",9,glasses,fsc_2031.jpg,0.3252840909090909,glasses,205.9772727
8806,88,0.0,a few,88,"(85, 88]",28,glasses,fsc_2041.jpg,0.020887138429752,glasses,205.9772727
8807,88,100.0,base,57,"(55, 58]",18,apples,fsc_2265.jpg,0.9498401988636364,apple,199.8478261
8808,88,100.0,base,47,"(46, 49]",15,bricks,fsc_2391.jpg,0.9187838972107438,brick,228.5444444
8809,88,50.0,some,28,"(25, 28]",8,cups,fsc_2439.jpg,0.7529942536157025,cup,205.5555556
8810,88,20.375,few,52,"(49, 52]",16,windows,fsc_2468.jpg,0.321119576446281,window,283.3977273
8811,88,0.0,a few,47,"(46, 49]",15,deer,fsc_2619.jpg,0.0978338068181818,deer,309.8888889
8812,88,0.0,few,77,"(76, 79]",25,bowls,fsc_2654.jpg,0.1536189307851239,bowl,224.9555556
8813,88,23.727,some,61,"(58, 61]",19,cans,fsc_2803.jpg,0.554348527892562,can,211.96875
8814,88,100.0,many,39,"(37, 40]",12,shirts,fsc_2899.jpg,0.0280862603305785,shirt,260.3977273
8815,88,100.0,base,14,"(13, 16]",4,strawberries,fsc_291.jpg,0.0173924974173553,strawberry,164.81707319999998
8816,88,0.0,some,63,"(61, 64]",20,jeans,fsc_2984.jpg,0.0703447830578512,jeans,268.9886364
8817,88,0.0,few,92,"(91, 94]",30,coffee beans,fsc_3131.jpg,0.0,coffee_bean,130.8125
8818,88,29.088,many,88,"(85, 88]",28,coffee beans,fsc_3133.jpg,0.2878841683884297,coffee_bean,130.8125
8819,88,100.0,some,35,"(34, 37]",11,beans,fsc_3234.jpg,0.9773776472107438,bean,131.5425532
8820,88,69.303,many,35,"(34, 37]",11,bullets,fsc_3265.jpg,0.7895790289256198,bullet,147.1333333
8821,88,43.968,many,68,"(67, 70]",22,peas,fsc_3319.jpg,0.0867365056818181,pea,131.06976740000002
8822,88,100.0,base,99,"(97, 100]",32,peas,fsc_3328.jpg,0.2648502066115702,pea,131.06976740000002
8823,88,0.0,few,27,"(25, 28]",8,onion rings,fsc_3349.jpg,0.7721300361570248,calamari,177.0795455
8824,88,31.233,a few,12,"(10, 13]",3,bread rolls,fsc_3392.jpg,0.5649050878099173,roll,195.2045455
8825,88,50.0,some,85,"(82, 85]",27,nuts,fsc_3404.jpg,0.0384087680785123,nut,146.8372093
8826,88,41.957,some,59,"(58, 61]",19,beads,fsc_3455.jpg,0.5001856275826446,bead,136.4787234
8827,88,18.365,many,29,"(28, 31]",9,m&ms,fsc_3505.jpg,0.1493252840909091,candy,155.12195119999998
8828,88,45.71,a lot of,31,"(28, 31]",9,coffee beans,fsc_3600.jpg,0.0,coffee_bean,130.8125
8829,88,28.82,a few,35,"(34, 37]",11,gemstones,fsc_3632.jpg,0.0,gem,144.1555556
8830,88,74.665,a few,35,"(34, 37]",11,buns,fsc_3679.jpg,0.0,bun,204.1744186
8831,88,61.126,many,11,"(10, 13]",3,candy pieces,fsc_3697.jpg,0.9216005940082644,candy,155.12195119999998
8832,88,50.0,few,21,"(19, 22]",6,pearls,fsc_3745.jpg,0.0,pearl,133.744186
8833,88,37.131,few,13,"(10, 13]",3,steps,fsc_3841.jpg,0.5224851497933884,,
8834,88,0.0,a few,40,"(37, 40]",12,steps,fsc_3854.jpg,0.5587148114669421,,
8835,88,50.0,a lot of,29,"(28, 31]",9,potatoes,fsc_3916.jpg,0.3328948217975206,potato,200.5
8836,88,100.0,many,55,"(52, 55]",17,candles,fsc_3975.jpg,0.9309465392561984,candle,208.7613636
8837,88,58.579,a lot of,32,"(31, 34]",10,macarons,fsc_4156.jpg,0.0,,
8838,88,100.0,base,10,"(7, 10]",2,sausages,fsc_4167.jpg,0.0,sausage,206.4090909
8839,88,73.727,a few,44,"(43, 46]",14,peas,fsc_4301.jpg,0.1171471461776859,pea,131.06976740000002
8840,88,49.866,many,51,"(49, 52]",16,shells,fsc_4313.jpg,0.961494382747934,shell1,185.8522727
8841,88,70.643,a lot of,46,"(43, 46]",14,birds,fsc_4370.jpg,0.3894224560950413,bird,220.6153846
8842,88,100.0,base,89,"(88, 91]",29,bananas,fsc_4520.jpg,0.4841893724173554,banana,221.5930233
8843,88,70.509,many,20,"(19, 22]",6,bananas,fsc_4521.jpg,0.5241315857438017,banana,221.5930233
8844,88,40.885,a lot of,51,"(49, 52]",16,balls,fsc_4769.jpg,0.0081756844008264,ball,208.8170732
8845,88,100.0,many,71,"(70, 73]",23,logs,fsc_4946.jpg,0.9766512784090908,log,296.86904760000004
8846,88,23.861,a few,18,"(16, 19]",5,logs,fsc_4948.jpg,0.9810175619834712,log,296.86904760000004
8847,88,43.029,few,31,"(28, 31]",9,candles,fsc_5315.jpg,0.8002889333677686,candle,208.7613636
8848,88,100.0,some,43,"(40, 43]",13,nuts,fsc_5496.jpg,0.1937548424586777,nut,146.8372093
8849,88,0.0,few,84,"(82, 85]",27,peas,fsc_5508.jpg,0.9850610149793388,pea,131.06976740000002
8850,88,100.0,base,72,"(70, 73]",23,peas,fsc_5512.jpg,0.5271177685950413,pea,131.06976740000002
8851,88,56.702,few,13,"(10, 13]",3,gemstones,fsc_5521.jpg,0.0121545712809917,gem,144.1555556
8852,88,13.405,a few,34,"(31, 34]",10,pearls,fsc_5540.jpg,0.0,pearl,133.744186
8853,88,50.0,few,56,"(55, 58]",18,pearls,fsc_5542.jpg,0.3530636621900826,pearl,133.744186
8854,88,50.0,few,40,"(37, 40]",12,marbles,fsc_5596.jpg,0.4432141012396694,marble,142.1555556
8855,88,50.0,a lot of,77,"(76, 79]",25,coffee beans,fsc_5682.jpg,0.0,coffee_bean,130.8125
8856,88,30.563,few,95,"(94, 97]",31,beads,fsc_5753.jpg,0.3739750129132231,bead,136.4787234
8857,88,100.0,base,90,"(88, 91]",29,strawberries,fsc_5810.jpg,0.9441260976239668,strawberry,164.81707319999998
8858,88,100.0,some,43,"(40, 43]",13,grapes,fsc_5895.jpg,0.181043388429752,grape,153.1511628
8859,88,21.314,many,12,"(10, 13]",3,eggs,fsc_5918.jpg,0.2193391658057851,egg,180.6829268
8860,88,60.724,a lot of,74,"(73, 76]",24,birds,fsc_6142.jpg,0.1996384297520661,bird,220.6153846
8861,88,21.716,a few,81,"(79, 82]",26,tomatoes,fsc_6162.jpg,0.3231695506198347,tomato,194.5638298
8862,88,0.0,few,57,"(55, 58]",18,tomatoes,fsc_6184.jpg,0.3845396435950413,tomato,194.5638298
8863,88,60.724,a few,44,"(43, 46]",14,coins,fsc_6214.jpg,0.0,coin,146.32291669999998
8864,88,100.0,base,32,"(31, 34]",10,birds,fsc_6566.jpg,0.3834258780991735,bird,220.6153846
8865,88,65.818,many,45,"(43, 46]",14,glasses,fsc_6785.jpg,0.1347333419421487,glasses,205.9772727
8866,88,0.0,a few,33,"(31, 34]",10,cups,fsc_6824.jpg,0.3066164127066115,cup,205.5555556
8867,88,100.0,base,87,"(85, 88]",28,boats,fsc_6837.jpg,0.2848979855371901,boat,374.5444444
8868,88,50.0,a lot of,49,"(46, 49]",15,books,fsc_6932.jpg,0.711066632231405,book,229.1704545
8869,88,0.0,a few,78,"(76, 79]",25,boats,fsc_6997.jpg,0.4703480113636363,boat,374.5444444
8870,88,63.137,many,54,"(52, 55]",17,sheep,fsc_7047.jpg,0.2399922520661157,sheep,294.6666667
8871,88,100.0,some,65,"(64, 67]",21,pills,fsc_7060.jpg,0.281887590392562,pill,130.8658537
8872,88,0.268,few,46,"(43, 46]",14,caps,fsc_7138.jpg,0.0011056947314049,hat,233.1976744
8873,88,100.0,some,100,"(97, 100]",32,apples,fsc_714.jpg,0.8854274276859504,apple,199.8478261
8874,88,25.067,few,34,"(31, 34]",10,caps,fsc_7166.jpg,0.0,hat,233.1976744
8875,88,100.0,a lot of,40,"(37, 40]",12,cups,fsc_7179.jpg,0.317931624483471,cup,205.5555556
8876,88,25.871,a lot of,9,"(7, 10]",2,cassettes,fsc_730.jpg,0.4102773114669421,cassette,200.5111111
8877,88,100.0,base,16,"(13, 16]",4,cassettes,fsc_733.jpg,0.5526536673553719,cassette,200.5111111
8878,88,50.0,a lot of,30,"(28, 31]",9,fish,fsc_7340.jpg,0.0,fish,209.3488372
8879,88,0.0,few,36,"(34, 37]",11,spoons,fsc_7374.jpg,0.799506069214876,spoon,189.7738095
8880,88,100.0,base,48,"(46, 49]",15,bottles,fsc_7438.jpg,0.732591361053719,bottle,223.0465116
8881,88,100.0,base,30,"(28, 31]",9,jeans,fsc_7464.jpg,0.1295357696280991,jeans,268.9886364
8882,88,43.298,a few,67,"(64, 67]",21,ants,fsc_7544.jpg,0.0,ant,116.0111111
8883,88,100.0,base,99,"(97, 100]",32,books,fsc_7566.jpg,0.9362571022727272,book,229.1704545
8884,88,100.0,many,87,"(85, 88]",28,pens,fsc_7585.jpg,0.0,pen,191.1309524
8885,88,20.509,few,72,"(70, 73]",23,ants,fsc_7655.jpg,0.0,ant,116.0111111
8886,88,100.0,base,72,"(70, 73]",23,cassettes,fsc_7667.jpg,0.8296584452479339,cassette,200.5111111
8887,88,100.0,base,58,"(55, 58]",18,coins,fsc_7681.jpg,0.359883458161157,coin,146.32291669999998
8888,88,100.0,base,23,"(22, 25]",7,lego pieces,fsc_7701.jpg,0.2518320635330578,lego,150.5384615
8889,88,43.968,some,59,"(58, 61]",19,tomatoes,fsc_78.jpg,0.4265237603305785,tomato,194.5638298
8890,88,16.488,few,61,"(58, 61]",19,bricks,fsc_803.jpg,0.562669486053719,brick,228.5444444
8891,88,18.633,many,51,"(49, 52]",16,bottle caps,fsc_812.jpg,0.0131149922520661,cap,149.4375
8892,88,100.0,base,81,"(79, 82]",26,tomatoes,fsc_82.jpg,0.7879890883264463,tomato,194.5638298
8893,88,80.563,a lot of,41,"(40, 43]",13,books,fsc_852.jpg,0.9896613507231404,book,229.1704545
8894,88,0.0,few,97,"(94, 97]",31,books,fsc_859.jpg,0.4784510588842975,book,229.1704545
8895,88,50.0,some,5,"(4, 7]",1,apples,tqa_2327830.jpg,0.0200477789256198,apple,199.8478261
8896,88,100.0,some,4,"(1, 4]",0,books,tqa_2335844.jpg,0.2213084323347107,book,229.1704545
8897,88,100.0,some,5,"(4, 7]",1,bowls,tqa_2381919.jpg,0.2944779829545454,bowl,224.9555556
8898,88,100.0,few,5,"(4, 7]",1,plates,tqa_2402299.jpg,0.5688759039256198,plate,229.25
8899,88,100.0,some,4,"(1, 4]",0,boxes,tqa_2405573.jpg,0.220912964876033,box,254.0625
8900,89,97.721,some,61,"(58, 61]",19,markers,fsc_1130.jpg,0.0375855501033057,marker,189.9146341
8901,89,85.523,some,54,"(52, 55]",17,elephants,fsc_1875.jpg,0.1218362603305785,elephant,375.9
8902,89,100.0,a lot of,95,"(94, 97]",31,bottle caps,fsc_1987.jpg,0.0,cap,149.4375
8903,89,89.678,base,83,"(82, 85]",27,bottle caps,fsc_1999.jpg,0.0347769240702479,cap,149.4375
8904,89,62.466,a few,100,"(97, 100]",32,bottle caps,fsc_2001.jpg,0.0,cap,149.4375
8905,89,2.413,a few,81,"(79, 82]",26,glasses,fsc_2039.jpg,0.8306753615702479,glasses,205.9772727
8906,89,87.802,some,90,"(88, 91]",29,glasses,fsc_2043.jpg,0.1441438533057851,glasses,205.9772727
8907,89,35.657,a few,9,"(7, 10]",2,pens,fsc_2124.jpg,0.3866461131198347,pen,191.1309524
8908,89,12.601,a few,72,"(70, 73]",23,ants,fsc_2137.jpg,0.0,ant,116.0111111
8909,89,44.102,few,38,"(37, 40]",12,apples,fsc_2194.jpg,0.0596590909090909,apple,199.8478261
8910,89,66.89,some,97,"(94, 97]",31,apples,fsc_2213.jpg,0.0574638429752066,apple,199.8478261
8911,89,95.979,a lot of,53,"(52, 55]",17,apples,fsc_2248.jpg,0.2409446022727272,apple,199.8478261
8912,89,77.212,few,50,"(49, 52]",16,apples,fsc_2270.jpg,0.5263106921487604,apple,199.8478261
8913,89,100.0,a lot of,68,"(67, 70]",22,bricks,fsc_2403.jpg,0.91627388946281,brick,228.5444444
